label,packet_count,flow_duration,total_size,avg_size,std_size,min_size,max_size,fwd_packet_count,bwd_packet_count,avg_iat,std_iat,flow_packets_per_second,flow_bytes_per_second,fwd_bwd_ratio,avg_fwd_size,avg_bwd_size,fwd_bwd_size_ratio
Video,6,180.10629606246948,762,127.0,74.32810146012521,54,229,4,2,36.021259212493895,71.94931848084059,0.0333136604947942,4.230834882838865,1.3333333333333333,76.0,229.0,0.3304347826086956
Zoom,6,0.6497600078582764,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.12995200157165526,0.0004217883668691567,9.23417866202178,3622.876095066545,6.0,392.3333333333333,0.0,0.0
Download,2,0.053191184997558594,121,60.5,5.5,55,66,1,1,0.053191184997558594,0.0,37.60021515015688,2274.8130165844914,0.5,66.0,55.0,1.1785714285714286
Ses,21,11.472243070602415,7725,367.8571428571428,569.8396002982131,54,1839,9,12,0.5736121535301208,2.1848602240528225,1.8305051480135064,673.3643937335398,0.6923076923076923,262.55555555555554,446.8333333333333,0.5862796179134102
Zoom,3,240.1120250225067,210,70.0,0.0,70,70,3,0,120.05601251125336,0.023085474967956543,0.01249416808557921,0.8745917659905447,3.0,70.0,0.0,0.0
Download,5,0.6502881050109863,1986,397.2,28.603496289789472,368,432,5,0,0.1625720262527465,0.0615305588802775,7.68889967611437,3054.030951352628,5.0,397.2,0.0,0.0
Download,6,0.644582986831665,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.128916597366333,0.0017838477616767703,9.30834372388876,3651.9735210056897,6.0,392.3333333333333,0.0,0.0
Zoom,2,0.129343032836914,884,442.0,0.0,442,442,2,0,0.129343032836914,0.0,15.462757878282924,6834.538982201053,2.0,442.0,0.0,0.0
Ses,2,0.1298348903656005,884,442.0,0.0,442,442,2,0,0.1298348903656005,0.0,15.4041798346209,6808.647486902438,2.0,442.0,0.0,0.0
Ses,6,0.6499898433685303,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.129997968673706,0.001755337717474,9.230913469209591,3621.595051086564,6.0,392.3333333333333,0.0,0.0
Ses,19,0.2905590534210205,9994,526.0,504.4557254580113,66,1292,8,11,0.01614216963450114,0.02380708505003174,65.39118219272615,34395.76183337395,0.6666666666666666,547.5,510.3636363636364,1.0706666666666667
Download,31,45.595629930496216,13627,439.5806451612903,855.8369144536355,54,4290,16,15,1.5198543310165404,8.075253139189705,0.6798897185378272,298.8663611133862,1.0,611.8125,255.86666666666667,2.381829094212302
Download,11,0.4709489345550537,1208,109.81818181818181,43.950009167065296,70,179,6,5,0.04709489345550537,0.09224350264888842,23.35709711370863,2565.033937578184,1.0,100.0,121.6,0.8156606851549756
Download,4,360.0369408130646,280,70.0,0.0,70,70,4,0,120.01231360435486,0.0433268066261163,0.0111099710795422,0.7776979755679552,4.0,70.0,0.0,0.0
Video,13,0.0148930549621582,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0012410879135131,0.0019512701676642,872.890084205808,644662.8998815356,0.75,1515.0,73.0,20.47297297297297
Zoom,16,366.9216401576996,1192,74.5,4.5,70,79,8,8,24.46144267717997,44.45344633864306,0.04360604076969498,3.2486500373422764,0.8888888888888888,74.5,74.5,0.9867549668874173
Video,22,0.21689391136169434,9296,422.54545454545456,489.67686258599775,63,1292,12,10,0.010328281493414016,0.015534479034739092,101.43207737773972,42859.663241066744,1.0909090909090908,426.0,418.4,1.0157367668097281
Video,3,0.1176140308380127,379,126.33333333333331,74.00150148626865,54,228,2,1,0.0588070154190063,0.007733941078186,25.507160826175884,3222.4046510402204,1.0,75.5,228.0,0.3296943231441048
Zoom,13,0.0162520408630371,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0013543367385864,0.0025347026345233,799.8995393597982,590756.5751841094,0.75,1515.0,73.0,20.47297297297297
Zoom,13,0.0141670703887939,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0011805891990661,0.0025428733374107,917.6209084330457,677698.333989667,0.75,1515.0,73.0,20.47297297297297
Download,2,0.11974191665649414,884,442.0,0.0,442,442,2,0,0.11974191665649414,0.0,16.70258883309374,7382.544264227432,2.0,442.0,0.0,0.0
Gezinti,12,104.97902917861938,730,60.833333333333336,10.846146269015964,54,93,6,6,9.543548107147217,17.246703925607584,0.11430854422917436,6.95376977394144,0.8571428571428571,54.5,67.16666666666667,0.7995110024449877
Video,120,132.26067900657654,38857,323.80833333333334,441.6616030370109,65,1292,57,63,1.1114342773661894,3.7041691435965474,0.9072991375920058,293.79102157843806,0.890625,109.47368421052632,517.7301587301587,0.2110416800876119
Video,2,226.1188068389893,358,179.0,0.0,179,179,2,0,226.1188068389893,0.0,0.0088449078073551,1.583238497516566,2.0,179.0,0.0,0.0
Gezinti,2,0.01854705810546875,460,230.0,144.0,86,374,1,1,0.01854705810546875,0.0,107.83381324557796,24801.77704648293,0.5,374.0,86.0,4.2988505747126435
Download,1437,392.081463098526,259202,180.37717466945023,69.3882783631545,70,411,724,713,0.2730372305700042,1.5549801483607628,3.6650546767596017,661.0922076029523,1.0140056022408963,239.32596685082876,120.51893408134644,1.969454132066536
Ses,36,255.15408396720886,2682,74.5,4.5,70,79,18,18,7.290116684777396,7.536208196130477,0.141091216100725,10.511295599504013,0.9473684210526315,78.0,71.0,1.0833333333333333
Ses,7,0.3596320152282715,406,58.0,8.28078671210825,54,78,4,3,0.059938669204711914,0.11279662205821954,19.46434050249071,1128.931749144461,1.0,54.0,63.333333333333336,0.8393782383419688
Ses,6,0.6529028415679932,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.13058056831359863,0.004308721291436037,9.189728728382569,3605.436904435428,6.0,392.3333333333333,0.0,0.0
Ses,5,60.18742895126343,303,60.6,5.388877434122992,54,65,3,2,15.046857237815855,25.966889520066275,0.083073825998594,5.034273855514799,1.0,57.66666666666666,65.0,0.8737373737373737
Ses,2,0.1293258666992187,884,442.0,0.0,442,442,2,0,0.1293258666992187,0.0,15.46481033567341,6835.446168367648,2.0,442.0,0.0,0.0
Zoom,19,2160.323392868042,1330,70.0,0.0,70,70,0,19,120.01796627044678,0.0028323642874725,0.0087949795214574,0.6156485665020245,0.0,0.0,70.0,0.0
Video,60,10.860948085784912,45069,751.15,985.4707813189254,54,4410,25,35,0.1840838658607612,1.3867372212049576,5.524379596154183,4149.637733651214,0.6944444444444444,222.32,1128.8857142857144,0.1967632630354523
Gezinti,2,0.0493061542510986,214,107.0,31.0,76,138,1,1,0.0493061542510986,0.0,40.56288774449361,4340.228988660816,0.5,138.0,76.0,1.792207792207792
Gezinti,4,45.28954601287842,242,60.5,5.5,55,66,2,2,15.096515337626139,21.15410535004023,0.088320602702941,5.34339646352793,0.6666666666666666,66.0,55.0,1.1785714285714286
Gezinti,30,1.5814712047576904,10710,357.0,442.4600923623885,64,1292,17,13,0.0545334898192307,0.2193991192796533,18.969678303182594,6772.175154236186,1.2142857142857142,346.7647058823529,370.38461538461536,0.9337077830303622
Ses,8,124.88073587417603,989,123.625,44.16145802620199,70,179,4,4,17.84010512488229,23.648562849365852,0.06406112154928703,7.919556151530609,0.8,154.0,93.25,1.6339522546419099
Video,3,0.0404047966003418,166,55.333333333333336,1.8856180831641267,54,58,1,2,0.0202023983001709,0.0201425552368164,74.24861037351744,4108.423107334632,0.3333333333333333,58.0,54.0,1.0545454545454545
Zoom,30,631.132513999939,1815,60.5,5.5,55,66,15,15,21.76319013792893,22.4560239626478,0.047533599259319576,2.875782755188834,0.9375,66.0,55.0,1.1785714285714286
Gezinti,2,0.0168459415435791,190,95.0,25.0,70,120,1,1,0.0168459415435791,0.0,118.72295738568012,11278.680951639612,0.5,120.0,70.0,1.6901408450704225
Zoom,9,0.0037589073181152344,1946,216.22222222222223,324.42522774140383,54,1099,5,4,0.0004698634147644043,0.00043780508285386584,2394.312825066599,517703.6397310668,1.0,319.4,87.25,3.619263456090651
Ses,10,185.9444239139557,2058,205.8,155.29121031146613,151,671,1,9,20.660491545995075,25.26433785270236,0.05377950997136338,11.067823152106584,0.1,671.0,154.11111111111111,4.3259312320916905
Ses,6,89.21031999588013,1454,242.33333333333331,191.97800799975903,151,671,1,5,17.842063999176027,24.758392888985284,0.0672567927149806,16.298562767930303,0.1666666666666666,671.0,156.6,4.25761421319797
Zoom,3569,656.4739699363708,669858,187.68786775007004,66.65474222347574,70,413,1792,1777,0.1839893413498797,1.0512747905852653,5.4366207396554165,1020.3877543917338,1.0078740157480317,243.24497767857144,131.66178953292066,1.833572263234162
Zoom,6,0.6495928764343262,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.1299185752868652,0.0005944277527532,9.236554490767418,3623.808211877751,6.0,392.3333333333333,0.0,0.0
Video,2,0.0499000549316406,121,60.5,5.5,55,66,1,1,0.0499000549316406,0.0,40.08011619906735,2424.8470300435747,0.5,55.0,66.0,0.8208955223880597
Download,909,390.05364990234375,317882,349.7051705170517,75.83202577988942,70,790,877,32,0.4295745042977354,0.8822070049853041,2.3304486452763173,814.9699408775867,26.575757575757574,354.13112884834663,228.40625,1.5436856181919483
Download,2,0.0583100318908691,403,201.5,130.5,71,332,1,1,0.0583100318908691,0.0,34.29941530032301,6911.332183015088,0.5,332.0,71.0,4.611111111111111
Download,2,0.1304018497467041,884,442.0,0.0,442,442,2,0,0.1304018497467041,0.0,15.337205751949464,6779.044942361664,2.0,442.0,0.0,0.0
Zoom,113,77.19954586029053,44435,393.2300884955752,459.5888121602004,65,1292,60,53,0.6892816594668797,2.0654242233549653,1.4637391805969715,575.5862875205879,1.1111111111111112,287.06666666666666,513.4150943396227,0.5580447965571205
Gezinti,31,9.684653997421265,8429,271.9032258064516,471.4323647202462,54,1959,16,15,0.3228217999140421,1.210008156278908,3.200940375180608,870.3460136257208,1.0,314.875,226.06666666666663,1.38670728126835
Download,6,0.649306058883667,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.1298612117767334,0.0018422687045777,9.240634548082957,3625.408954364547,6.0,392.3333333333333,0.0,0.0
Ses,73,235.45133900642395,9593,131.41095890410958,63.920506199334284,70,411,36,37,3.2701574862003326,6.192916147703245,0.3100428322389294,40.743025885863695,0.9473684210526315,111.33333333333333,150.94594594594594,0.7327167081702834
Ses,2,120.01740384101868,140,70.0,0.0,70,70,0,2,120.01740384101868,0.0,0.01666424981704574,1.1664974871932017,0.0,0.0,70.0,0.0
Zoom,24,0.3114030361175537,6340,264.1666666666667,591.4860992073742,54,2958,11,13,0.01353926243989364,0.02451990920405465,77.0705395143934,20359.467521718925,0.7857142857142857,107.45454545454545,396.7692307692308,0.2701429299766178
Download,1392,396.3445510864258,249446,179.19971264367817,69.1617319934313,70,411,697,695,0.28493497561928527,1.5827036010673627,3.512095716175153,629.3665431156804,1.0014367816091954,186.19942611190817,172.17985611510792,1.0751794711513474
Gezinti,2,0.01485896110534668,275,137.5,52.5,85,190,1,1,0.01485896110534668,0.0,134.59891211912137,18507.350416379188,0.5,190.0,85.0,2.2093023255813953
Ses,17,0.3036518096923828,8613,506.6470588235294,525.9578311408703,66,1292,8,9,0.018978238105773926,0.024651887595888308,55.985175972512735,28364.724744191306,0.8,590.25,432.3333333333333,1.3621153846153846
Zoom,2,0.0120580196380615,320,160.0,89.0,71,249,1,1,0.0120580196380615,0.0,165.8647157686604,26538.354522985665,0.5,249.0,71.0,3.458333333333333
Ses,17,0.2500069141387939,7623,448.4117647058824,514.1237043659856,66,1292,8,9,0.0156254321336746,0.0236687280963739,67.9981194062588,30491.15671964181,0.8,390.375,500.0,0.7791916167664671
Ses,2,0.00645899772644043,209,104.5,24.5,80,129,1,1,0.00645899772644043,0.0,309.6455649477686,32357.96153704182,0.5,129.0,80.0,1.5925925925925926
Ses,34,184.67465090751648,3319,97.61764705882354,39.11146567702167,70,179,17,17,5.596201542652015,7.327139732474379,0.18410756339822143,17.972147144667556,0.9444444444444444,85.70588235294117,109.52941176470588,0.775412453432677
Video,16,348.160208940506,3512,219.5,170.89689874307257,151,671,2,14,23.210680596033733,28.57567837851377,0.0459558547735536,10.087310122795031,0.1333333333333333,671.0,155.0,4.301282051282051
Gezinti,2,0.006405830383300781,229,114.5,43.5,71,158,1,1,0.006405830383300781,0.0,312.2155724281673,35748.68304302516,0.5,158.0,71.0,2.1944444444444446
Download,16,0.1708478927612304,1611,100.6875,67.48492308471575,54,336,9,7,0.0113898595174153,0.0212594443059127,93.65055513070271,9429.44026972263,1.125,84.22222222222223,121.85714285714286,0.685529715762274
Zoom,16,2160.320811986923,1120,70.0,0.0,70,70,0,16,144.02138746579487,65.003286521849,0.0074063073925044656,0.5184415174753126,0.0,0.0,70.0,0.0
Gezinti,2,0.015950918197631836,156,78.0,8.0,70,86,1,1,0.015950918197631836,0.0,125.38463148139844,9780.00125554908,0.5,86.0,70.0,1.2112676056338028
Ses,5,60.164456844329834,303,60.6,5.388877434122992,54,65,3,2,15.041114211082458,25.962652515783272,0.08310554540427505,5.0361960514990685,1.0,57.666666666666664,65.0,0.8737373737373737
Video,2,0.0057959556579589,247,123.5,43.5,80,167,1,1,0.0057959556579589,0.0,345.0682023858494,42615.92299465241,0.5,167.0,80.0,2.061728395061728
Ses,6,0.6511900424957275,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.1302380084991455,0.0016069526516312,9.213900103577467,3614.920140636893,6.0,392.3333333333333,0.0,0.0
Download,4687,392.57280802726746,535392,114.22914444207382,125.03186015893954,54,764,2320,2367,0.08377567392814073,0.23949666967463948,11.939186576759663,1363.8030679975486,0.9797297297297297,54.13103448275862,173.13392479932403,0.3108586367942977
Ses,2,0.0059070587158203125,321,160.5,83.5,77,244,1,1,0.0059070587158203125,0.0,338.5779786890539,54341.76557959316,0.5,244.0,77.0,3.128205128205128
Gezinti,2,0.0086429119110107,172,86.0,8.0,78,94,1,1,0.0086429119110107,0.0,231.4034923174533,19900.700339300984,0.5,94.0,78.0,1.1898734177215189
Video,16,0.0148231983184814,9763,610.1875,700.4047239587622,54,1514,10,6,0.000988213221232,0.0025663505663772,1079.3891882328342,658629.7902948225,1.4285714285714286,930.6,76.16666666666667,12.059611231101512
Zoom,64,58.96920108795166,11520,180.0,95.55888237102818,83,280,64,0,0.9360190648881216,1.2061781513561631,1.08531231251624,195.3562162529232,64.0,180.0,0.0,0.0
Zoom,6,0.6499300003051758,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.12998600006103517,0.0004473912636486439,9.231763416341282,3621.9285136778963,6.0,392.3333333333333,0.0,0.0
Gezinti,2,0.007761001586914,194,97.0,8.0,89,105,1,1,0.007761001586914,0.0,257.6986974686655,24996.773654460558,0.5,105.0,89.0,1.1666666666666667
Gezinti,32,7.873375177383423,18067,564.59375,556.6022962681142,63,1292,15,17,0.2539798444317233,1.166872364645717,4.064330643346103,2294.6956791666885,0.8333333333333334,528.7333333333333,596.2352941176471,0.8853015529071867
Download,13,0.0209648609161376,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0017470717430114,0.0034099891325914,620.0852012327567,457956.7705412075,0.75,1515.0,73.0,20.47297297297297
Zoom,2,0.1332230567932129,884,442.0,0.0,442,442,2,0,0.1332230567932129,0.0,15.012416380029277,6635.488039972941,2.0,442.0,0.0,0.0
Video,8,840.1184461116791,560,70.0,0.0,70,70,0,8,120.016920873097,0.0091760282356626,0.0095224667867089,0.6665726750696268,0.0,0.0,70.0,0.0
Ses,8,126.22998189926147,989,123.625,44.16145802620199,70,179,4,4,18.032854557037354,23.25467393892099,0.06337638554352676,7.834905662818496,0.8,154.0,93.25,1.6339522546419099
Gezinti,6,0.6494309902191162,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.1298861980438232,0.0017747506753213,9.238856923005194,3624.711532792371,6.0,392.3333333333333,0.0,0.0
Zoom,7,0.0831871032714843,445,63.57142857142857,14.499824066490724,54,93,3,4,0.013864517211914,0.0307508518572721,84.14765900857523,5349.386894116568,0.6,54.0,70.75,0.7526132404181185
Gezinti,2,0.006584882736206055,298,149.0,66.0,83,215,1,1,0.006584882736206055,0.0,303.72598573445816,45255.171874434265,0.5,215.0,83.0,2.5595238095238093
Download,25,0.6273379325866699,6394,255.76,580.9971621273205,54,2958,13,12,0.02613908052444458,0.050495556138680904,39.85092993965596,10192.27384136641,1.0,99.23076923076923,425.3333333333333,0.23275395441149938
Gezinti,2,0.0121018886566162,186,93.0,8.0,85,101,1,1,0.0121018886566162,0.0,165.26346066707382,15369.501842037866,0.5,101.0,85.0,1.1744186046511629
Video,22,0.24106812477111816,10186,463.0,507.11779158835924,64,1292,12,10,0.011479434512910388,0.01665195605517058,91.2605099528935,42253.616108189686,1.0909090909090908,539.6666666666666,371.0,1.450716845878136
Gezinti,2,0.0209498405456542,271,135.5,46.5,89,182,1,1,0.0209498405456542,0.0,95.46612040514395,12935.659314897008,0.5,182.0,89.0,2.022222222222222
Download,16,169.55236387252808,2967,185.4375,227.5225177729668,54,883,9,7,11.303490924835206,42.11404227494762,0.0943661275759566,17.499018782366452,1.125,231.88888888888889,125.71428571428572,1.830013779280972
Gezinti,2,0.022867918014526367,219,109.5,33.5,76,143,1,1,0.022867918014526367,0.0,87.458770786634,9576.735401136422,0.5,143.0,76.0,1.8571428571428572
Gezinti,15,0.19524312019348145,7709,513.9333333333333,651.8372462168417,54,1789,8,7,0.013945937156677246,0.02151405367805627,76.82729094441507,39484.10572603305,1.0,688.75,314.14285714285717,2.185516772438803
Video,13,0.015986919403076172,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.001332243283589681,0.002546126216411195,813.1647925552539,600553.4748709995,0.75,1515.0,73.0,20.472972972972972
Download,2,225.2658061981201,358,179.0,0.0,179,179,2,0,225.2658061981201,0.0,0.0088784002940997,1.5892336526438495,2.0,179.0,0.0,0.0
Gezinti,25,0.8248438835144043,13320,532.8,1128.4725605879835,54,5345,9,16,0.03436849514643351,0.075758015635304,30.308765694524816,16148.510362042822,0.5294117647058824,862.7777777777778,347.1875,2.4779114062905125
Gezinti,2,0.1298539638519287,884,442.0,0.0,442,442,2,0,0.1298539638519287,0.0,15.4019172050888,6807.647404649249,2.0,442.0,0.0,0.0
Download,4,360.06518387794495,280,70.0,0.0,70,70,4,0,120.021727959315,0.0157051177253144,0.0111090996272383,0.7776369739066872,4.0,70.0,0.0,0.0
Zoom,3,240.0828230381012,210,70.0,0.0,70,70,3,0,120.0414115190506,0.015979647636413574,0.012495687788225896,0.8746981451758128,3.0,70.0,0.0,0.0
Download,2,0.037880897521972656,246,123.0,37.0,86,160,1,1,0.037880897521972656,0.0,52.79705948994235,6494.038317262909,0.5,160.0,86.0,1.839080459770115
Gezinti,112,113.11604404449464,55750,497.7678571428572,620.3974242103498,54,1506,48,64,1.019063459860312,3.0645285210226847,0.990133636179359,492.8566983660649,0.7384615384615385,142.08333333333334,764.53125,0.185600957940428
Video,2,0.017331838607788,398,199.0,128.0,71,327,1,1,0.017331838607788,0.0,115.39456633881284,22963.51870142376,0.5,327.0,71.0,4.541666666666667
Video,2,0.1299269199371338,876,438.0,0.0,438,438,2,0,0.1299269199371338,0.0,15.393268777307402,6742.2517244606415,2.0,438.0,0.0,0.0
Download,21,63.7043981552124,2979,141.85714285714286,38.955757217748484,101,179,11,10,3.18521990776062,13.66220947303407,0.32964756921232674,46.76286231826292,1.0,136.45454545454547,147.8,0.9170332355816226
Gezinti,2,0.0278220176696777,206,103.0,28.0,75,131,1,1,0.0278220176696777,0.0,71.88551253706275,7404.207791317463,0.5,131.0,75.0,1.7236842105263157
Gezinti,45,103.60802602767944,5921,131.57777777777778,66.80768049288574,54,201,26,19,2.354727864265442,6.779170722252678,0.4343292863043063,57.14808231572883,1.3,122.1923076923077,144.42105263157896,0.8402655975945877
Ses,4,0.0007860660552978,244,61.0,9.9498743710662,54,78,2,2,0.0002620220184326,0.0003416858499694,5088.630876554444,310406.48346982105,0.6666666666666666,68.0,54.0,1.2363636363636363
Download,23,0.4087378978729248,11500,500.0,603.6178606859893,54,1604,10,13,0.018578995357860218,0.04583799559670185,56.270779195401694,28135.389597700847,0.7142857142857143,746.2,310.61538461538464,2.394618612688225
Download,2,224.0234191417694,358,179.0,0.0,179,179,2,0,224.0234191417694,0.0,0.0089276380463344,1.5980472102938743,2.0,179.0,0.0,0.0
Gezinti,2,0.017780065536499,422,211.0,120.0,91,331,1,1,0.017780065536499,0.0,112.48552463962454,23734.44569896078,0.5,331.0,91.0,3.597826086956522
Gezinti,5,0.0142059326171875,274,54.8,1.5999999999999999,54,58,3,2,0.003551483154296875,0.0060792623806126865,351.9656283566058,19287.716433941998,1.0,54.0,56.0,0.9473684210526315
Video,22,0.2423999309539795,10172,462.3636363636364,507.34626381294925,64,1292,12,10,0.011542853854951404,0.01669302856235485,90.75910175971453,41963.708322718914,1.0909090909090908,538.8333333333334,370.6,1.4500358808754934
Ses,3,240.6497750282288,210,70.0,0.0,70,70,3,0,120.32488751411438,0.3171365261077881,0.0124662489281284,0.8726374249689888,3.0,70.0,0.0,0.0
Gezinti,2,0.0624818801879882,398,199.0,112.0,87,311,1,1,0.0624818801879882,0.0,32.0092800341896,6369.84672680373,0.5,311.0,87.0,3.534090909090909
Download,41,13.086354970932007,20176,492.0975609756098,640.7786728309759,54,2958,19,22,0.32715887427330015,0.7752109119235633,3.133034377492512,1541.758575616803,0.8260869565217391,429.05263157894734,546.5454545454545,0.7835927191380411
Video,29,0.3045239448547363,17088,589.2413793103449,554.7312275683394,66,1292,11,18,0.0108758551733834,0.0238211528857193,95.2306066238356,56113.81399958975,0.5789473684210527,347.0,737.2777777777778,0.4700127925351794
Gezinti,3,0.00015592575073242188,166,55.333333333333336,1.8856180831641267,54,58,1,2,7.796287536621094e-05,2.09808349609375e-05,19239.92660550459,1064609.2721712538,0.3333333333333333,54.0,56.0,0.9473684210526315
Zoom,4,360.03797793388367,280,70.0,0.0,70,70,0,4,120.01265931129456,0.0012473458985041,0.0111099390763008,0.7776957353410601,0.0,0.0,70.0,0.0
Ses,2,0.12979507446289062,884,442.0,0.0,442,442,2,0,0.12979507446289062,0.0,15.408905216752387,6810.736105804555,2.0,442.0,0.0,0.0
Ses,12,4.020793914794922,1949,162.41666666666666,199.3587462897533,54,698,6,6,0.3655267195268111,1.154264801221926,2.9844852171718563,484.7301406889956,0.8571428571428571,162.66666666666666,162.16666666666666,0.996935648621042
Ses,20,135.1030149459839,1490,74.5,4.5,70,79,10,10,7.110684997157047,7.502440636309901,0.14803518639459146,11.028621386397063,0.9090909090909091,78.1,70.9,1.086230876216968
Zoom,88,634.1276700496674,6116,69.5,15.5,54,85,44,44,7.288823793674338,12.784540330293808,0.1387733167251753,9.64474551239969,0.9777777777777776,69.5,69.5,0.9858156028368794
Gezinti,8,90.12270998954772,544,68.0,14.0,54,82,4,4,12.874672855649676,14.749869710777606,0.0887678588551967,6.036214402153377,0.8,82.0,54.0,1.490909090909091
Zoom,13,0.014700889587402344,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0012250741322835286,0.002572471866227633,884.3002270515732,653089.729224781,0.75,1515.0,73.0,20.472972972972972
Download,3,239.98169898986816,210,70.0,0.0,70,70,3,0,119.99084949493408,0.013667345046997,0.0125009532503003,0.8750667275210267,3.0,70.0,0.0,0.0
Zoom,6,0.642784833908081,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.1285569667816162,0.0028349018879565,9.334383270246862,3662.189703026853,6.0,392.3333333333333,0.0,0.0
Download,11,0.007622957229614258,2054,186.72727272727272,300.04972039770973,54,1099,5,6,0.0007622957229614258,0.000938966926679444,1443.0095392987832,269449.2357927001,0.7142857142857143,319.4,76.16666666666667,4.139092872570194
Download,52,362.9506230354309,3614,69.5,15.5,54,85,26,26,7.116678883047665,12.666963429855008,0.1432701769874736,9.957277300629416,0.9629629629629629,69.5,69.5,0.9858156028368794
Video,13,0.0141081809997558,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0011756817499796,0.0025088583955762,921.451177882178,680527.135295907,0.75,1515.0,73.0,20.47297297297297
Gezinti,24,68.4950098991394,7605,316.875,497.32445081154015,54,1901,13,11,2.978043908658235,9.495436493417303,0.3503904888157633,111.02998614349498,1.0833333333333333,376.7692307692308,246.0909090909091,1.5248202864096905
Gezinti,6,14.81880807876587,414,69.0,26.2678510731274,54,127,3,3,2.9637616157531737,5.877333745917848,0.4048908635639532,27.937469585912776,0.75,83.66666666666667,54.333333333333336,1.5120481927710845
Zoom,6,0.6496610641479492,2354,392.3333333333333,28.288199345702832,368,432,6,0,0.12993221282958983,0.00026017401199283886,9.235585032126233,3623.427860937525,6.0,392.3333333333333,0.0,0.0
Download,20,135.174085855484,1490,74.5,4.5,70,79,10,10,7.114425571341264,7.498984839369561,0.1479573534633125,11.022822833016782,0.9090909090909092,79.0,70.0,1.1126760563380282
Video,194,741.1636798381805,41250,212.62886597938143,193.7638758363549,46,850,109,85,3.8402263204050806,12.333766930671242,0.261750548869794,55.65572237566495,1.2674418604651163,113.60550458715596,339.6117647058824,0.3335337071673203
Download,14,46.68361306190491,6613,472.3571428571428,754.577990586494,54,2838,6,8,3.59104715860807,12.342988419672729,0.2998910984339466,141.65570242454922,0.6666666666666666,857.1666666666666,183.75,4.639603067207938
Video,105,433.9683129787445,19955,190.04761904761904,186.42457333181727,70,794,56,49,4.172772240180236,6.244999251122439,0.2419531492501915,45.98261993607211,1.12,178.26785714285714,203.51020408163265,0.8716819678674783
Zoom,13,0.014357805252075195,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0011964837710062663,0.002638546070224118,905.4308629879943,668695.5165805948,0.75,1515.0,73.0,20.472972972972972
Download,13,0.0166630744934082,9601,738.5384615384615,1948.1524429131312,54,7354,6,7,0.0013885895411173,0.0025004769696306,780.1681499499213,576184.1852053227,0.75,1515.0,73.0,20.47297297297297
Zoom,2,0.1200089454650878,884,442.0,0.0,442,442,2,0,0.1200089454650878,0.0,16.66542433357041,7366.117555438121,2.0,442.0,0.0,0.0
Ses,478,190.7878150939941,167462,350.3389121338912,74.5568371019666,70,791,462,16,0.3999744551236774,0.8119613722910175,2.505401090549242,877.739492522086,27.176470588235293,354.66017316017314,225.5625,1.5653966263621435
Video,10,0.0072441101074218,2000,200.0,311.6007060325762,54,1099,5,5,0.0008049011230468,0.0009839093415606,1380.4318062137968,276086.36124275933,0.8333333333333334,319.4,80.6,3.9142156862745097
Gezinti,44,101.3973240852356,13348,303.3636363636364,488.22457066902996,54,1819,24,20,2.3580773043078045,9.554176348185784,0.4339365007602485,131.64055482154083,1.1428571428571428,373.0,219.8,1.6893115942028984
Video,113,90.1722161769867,44553,394.27433628318585,496.5707579589818,63,1292,57,56,0.8051090730088097,3.3642544140313144,1.253157622057417,494.08788969490354,1.0,166.73684210526315,625.875,0.265981004355355
Zoom,2,0.1332111358642578,884,442.0,0.0,442,442,2,0,0.1332111358642578,0.0,15.013759825890236,6636.081843043485,2.0,442.0,0.0,0.0
Ses,18,0.027866840362548828,11163,620.1666666666666,548.3710473352468,63,1292,7,11,0.0016392259036793427,0.0030912062406506114,645.9289882103318,400583.6275217741,0.5833333333333334,629.8571428571429,614.0,1.024157955865273
Ses,17,0.0295250415802001,9817,577.4705882352941,691.9799485064203,54,1514,10,7,0.0018453150987625,0.003928283689216,575.7824236698241,332497.4148921566,1.25,930.6,73.0,12.575675675675676
Gezinti,194,102.70572781562805,60690,312.83505154639175,590.2834140262471,54,2036,84,110,0.5321540301327878,2.562480070482953,1.8888917310265174,590.9115420412337,0.7567567567567568,573.6666666666666,113.65454545454546,5.003435881171371
Zoom,339,1453.644161939621,39771,117.31858407079646,54.730543826036204,70,282,169,170,4.300722372602429,6.397874943410043,0.2332070040770272,27.35951551370929,0.9883040935672515,116.05917159763314,118.57058823529412,0.9706331072759203
